Seq,SOURCEID,RAdeg,DEdeg,e_Pos,RA,DEC,YAPERMAG3,J_1APERMAG3,HAPERMAG3,KAPERMAG3
3376,433830540772,18.396,0.205,3.1,18.39635799863747,0.205055127215116,19.262645721435547,18.546777725219727,17.910566329956055,17.167999267578125
3377,433836021607,18.399,-0.422,3.2,18.400056782984834,-0.4235204587652429,,19.232622146606445,,
3377,433836021632,18.399,-0.422,3.2,18.398773029341594,-0.42085159929609156,,,18.492868423461914,
3380,433834283898,18.408,-0.365,3.3,18.407009657432827,-0.3639108470092975,18.437124252319336,17.8276424407959,17.02045249938965,16.337121963500977
3381,433836021324,18.414,-0.503,1.8,18.414170653195864,-0.5026128691366605,18.002582550048828,17.416656494140625,17.252727508544922,16.499645233154297
3382,433832536729,18.414,-0.092,4.2,18.415643264409866,-0.09303167002004846,,20.37580680847168,18.017358779907227,
3383,433828774109,18.43,0.496,3.1,18.429569164292886,0.4965361329032016,19.388317108154297,18.75006675720215,17.59408950805664,16.790197372436523
3386,433828774022,18.441,0.453,2.2,18.44094612911943,0.4531483800233355,16.835693359375,16.25532341003418,15.584222793579102,15.327394485473633
3388,433828773836,18.448,0.346,3.0,18.449146868082796,0.3460923803883639,19.876020431518555,,,
3390,433832536400,18.46,0.023,2.9,18.46072712144096,0.022705999217496508,19.756221771240234,,18.83394432067871,17.839313507080078
3391,433836021470,18.471,-0.421,3.3,18.47154486150193,-0.41942798265408376,19.686763763427734,19.30582046508789,18.519405364990234,17.766315460205078
3392,433828773938,18.473,0.406,3.0,18.4725554094973,0.40537951801088024,19.933095932006836,,,17.582805633544922
3394,433834283780,18.477,-0.243,1.7,18.477469279870274,-0.24326605478003852,19.897146224975586,,,17.816957473754883
3395,433832536367,18.485,-0.082,2.0,18.485843333231852,-0.08157776006615942,19.808746337890625,,,
3397,433832536353,18.494,-0.107,3.5,18.49397726699861,-0.10591594692897592,18.99907112121582,18.349201202392578,17.630916595458984,16.76771354675293
3398,433836021250,18.498,-0.547,1.0,18.498096164721364,-0.5469014385214317,17.359086990356445,16.658811569213867,16.063671112060547,15.314702987670898
3400,433830540844,18.508,0.239,2.4,18.508043457490842,0.23863665903139394,19.684640884399414,19.262060165405273,,17.641571044921875
3402,433830540718,18.516,0.185,3.0,18.515822141696695,0.18539911337334383,18.973371505737305,18.629743576049805,17.431861877441406,16.786014556884766
3404,433830540594,18.523,0.125,3.7,18.523698323472182,0.12402113669713337,19.06934928894043,18.47492790222168,17.47489356994629,16.57561683654785
3406,433830540514,18.525,0.075,3.0,18.524546118052132,0.07549057981914496,20.132980346679688,,18.244613647460938,
3407,433828774227,18.528,0.494,2.2,18.528658290264417,0.4936731259473951,,,18.87894630432129,17.5838623046875
3408,433830540530,18.532,0.084,3.2,18.53152937420322,0.08409147422234597,19.220752716064453,,17.673259735107422,16.995176315307617
3410,433830540602,18.537,0.127,3.3,18.53699730146632,0.1275535569807681,19.625816345214844,19.08421516418457,18.318002700805664,17.266387939453125
3411,433832616627,18.54,-0.035,2.6,18.539866088475346,-0.03387044978508926,18.62958335876465,18.35865020751953,17.789390563964844,17.072362899780273
3412,433836021205,18.544,-0.575,4.5,18.545018739928413,-0.5745108727483108,19.679351806640625,,,
3413,433836021479,18.556,-0.415,2.2,18.55637672443479,-0.4148965329496977,19.19332504272461,18.964677810668945,18.13361930847168,17.047147750854492
3416,433836334713,18.57,-0.479,4.0,18.570713461384017,-0.47896818222757026,19.196874618530273,18.562850952148438,17.80884552001953,17.090002059936523
3418,433829067701,18.576,0.367,4.4,18.57612379973632,0.36738873024253277,18.031450271606445,17.536165237426758,17.172931671142578,16.675395965576172
3419,433836335039,18.579,-0.392,2.2,18.57973803989796,-0.3918044221108516,,19.515220642089844,,
3419,433836335156,18.579,-0.392,2.2,18.577606930481917,-0.39176686117603565,,,,18.115114212036133
3423,433836334800,18.612,-0.584,3.5,18.61244996679415,-0.5842771088609929,19.89486312866211,19.108768463134766,18.597129821777344,17.491069793701172
3427,433832616545,18.623,0.01,0.8,18.623318798530196,0.01023439945730278,18.08002281188965,17.379657745361328,16.32264518737793,15.375471115112305
3429,433832616435,18.625,0.072,3.7,18.62600107087542,0.07250899493709569,18.25605010986328,17.64760971069336,16.707759857177734,15.897592544555664
3433,433832616684,18.644,-0.061,2.8,18.644426991987416,-0.060564162451843394,18.52887535095215,17.936697006225586,17.102933883666992,16.543073654174805
3434,433832616497,18.645,0.038,2.0,18.64496226609699,0.03873985983618658,11.549702644348145,11.224655151367188,11.105504989624023,10.889033317565918
3439,433836334868,18.665,-0.375,2.3,18.66514295219622,-0.37516167551598506,19.5251407623291,18.92513084411621,18.166732788085938,17.473873138427734
3441,433836334873,18.668,-0.483,3.4,18.66923340584938,-0.48251136393970695,18.476316452026367,18.21958351135254,18.02033233642578,17.213191986083984
3443,433832616818,18.672,-0.134,4.4,18.67234462927282,-0.13302614789402525,19.963226318359375,,,17.88389778137207
3444,433832616941,18.688,0.017,3.4,18.68835055996874,0.01764254282966196,,,,17.833768844604492
3447,433832616490,18.693,0.043,2.6,18.692886564719384,0.043637735363414934,14.070359230041504,13.637399673461914,13.02087688446045,12.875346183776855
3448,433832616942,18.694,0.015,2.4,18.694480251864437,0.016004633983091928,,,,18.165950775146484
3450,433836334925,18.702,-0.496,1.0,18.701164224380047,-0.49764203760581455,17.154943466186523,16.505874633789062,15.95195198059082,15.775145530700684
3453,433829068072,18.71,0.381,3.0,18.71037979220546,0.380740272872525,17.81673812866211,17.186479568481445,16.456375122070312,15.733400344848633
3454,433836335198,18.71,-0.44,2.8,18.71096731994405,-0.4393198212206996,,,,17.807411193847656
3460,433836335101,18.737,-0.478,3.2,18.73676461283955,-0.47841461238353417,,19.247034072875977,18.422161102294922,18.224937438964844
3461,433829068173,18.74,0.43,2.5,18.73996113477635,0.43085462088434545,14.932008743286133,14.335041046142578,13.624055862426758,13.289506912231445
3466,433830857023,18.757,0.225,2.4,18.75838672802841,0.22589232277940569,,19.240814208984375,,
3469,433830857119,18.765,0.244,2.8,18.764587919244264,0.24477045700781985,,,18.61834716796875,17.66654396057129
3470,433834324915,18.765,-0.202,3.0,18.764793022766444,-0.20220137143994024,20.230579376220703,,,18.367084503173828
3472,433834325004,18.797,-0.241,4.9,18.798283124575654,-0.24191884894949459,17.073942184448242,16.580074310302734,15.975567817687988,15.783023834228516
3473,433830856550,18.804,0.201,2.2,18.802484882155735,0.2001679374444187,14.252833366394043,13.71877384185791,13.163494110107422,12.891578674316406
3476,433836329231,18.812,-0.373,4.7,18.81194440184085,-0.3725709899552926,20.30295753479004,19.85519027709961,18.923786163330078,
3478,433829072984,18.815,0.41,3.3,18.815347529606278,0.4096343843934216,19.307964324951172,18.75107765197754,18.147117614746094,17.485200881958008
3479,433830856605,18.816,0.213,2.1,18.815754545116377,0.2135076943755069,15.00993824005127,14.327156066894531,13.661507606506348,13.258769035339355
3480,433832573425,18.818,-0.078,1.5,18.817744651513827,-0.07786548426892774,18.718631744384766,18.09683609008789,17.34709930419922,16.82993507385254
3482,433834324835,18.822,-0.167,2.6,18.82131690345506,-0.1667804554780675,19.96774673461914,,18.302928924560547,17.062095642089844
3483,433830856623,18.824,0.287,2.7,18.824136107551926,0.287582523502734,19.787830352783203,18.957731246948242,17.979045867919922,17.727476119995117
3485,433829073040,18.834,0.445,2.1,18.83454719858109,0.44512189004559083,17.90585708618164,17.134981155395508,16.290597915649414,15.671411514282227
3486,433836329277,18.836,-0.513,2.6,18.835802116763233,-0.512346706683459,19.844783782958984,19.299589157104492,,17.53806495666504
3487,433829073051,18.837,0.379,3.7,18.83856290379295,0.37863158750479836,20.58915901184082,,,17.948583602905273
3488,433830856671,18.842,0.255,2.5,18.842415004946393,0.25515193677521575,17.71310806274414,17.01652717590332,16.241891860961914,15.33064079284668
3489,433832573351,18.844,-0.035,3.4,18.844948474041544,-0.03603256884986345,19.800254821777344,19.053390502929688,18.062345504760742,17.092714309692383
3490,433829073502,18.852,0.403,2.0,18.852162058775434,0.40253728082502443,,,18.845420837402344,
3494,433834325137,18.864,-0.319,2.0,18.864139558826842,-0.3198145218572627,14.9173002243042,14.479736328125,13.880637168884277,13.71827220916748
3495,433830856722,18.866,0.151,2.7,18.866182637387833,0.15167604745006408,19.937089920043945,,18.63547706604004,
3496,433830856748,18.871,0.135,2.6,18.871731293499867,0.1364720901953618,20.063488006591797,,,17.85602378845215
3497,433837222920,18.876,-0.593,3.3,18.87536689534083,-0.5934114979487259,,19.82864761352539,,18.227867126464844
3500,433832573168,18.89,0.065,3.3,18.88968506375871,0.06566473467363869,19.021987915039062,18.772785186767578,18.470808029174805,17.997446060180664
3502,433829073193,18.897,0.448,4.6,18.897891995492312,0.44863648738788897,20.178096771240234,,,18.002925872802734
3505,433832573286,18.904,-0.003,2.4,18.903820283518062,-0.0030052748596092016,18.321638107299805,18.023723602294922,17.228347778320312,16.2552490234375
3506,433829073240,18.907,0.341,2.1,18.907149430942777,0.3412871563663328,18.645263671875,18.134248733520508,17.422595977783203,16.996448516845703
3509,433834324791,18.914,-0.147,4.1,18.913941576485733,-0.14781874985546045,19.302770614624023,19.057836532592773,18.6790828704834,17.817615509033203
3510,433834324978,18.915,-0.234,3.3,18.914384666246683,-0.23331769028033367,18.831941604614258,18.788284301757812,18.145288467407227,17.448223114013672
3511,433836329440,18.915,-0.366,1.2,18.915683778302892,-0.3664855918036335,18.91250228881836,18.236980438232422,18.161300659179688,17.210603713989258
3512,433836329446,18.916,-0.558,4.0,18.91692382633846,-0.5579470410105816,17.314109802246094,16.970056533813477,16.531980514526367,16.12181282043457
3514,433836329457,18.922,-0.469,2.6,18.922216302724824,-0.46946506566052576,18.019498825073242,17.272809982299805,16.69007110595703,16.12752914428711
3515,433832573613,18.924,0.061,2.5,18.924105481993855,0.061430065011158407,,,18.26336669921875,17.1462459564209
3516,433829073274,18.926,0.383,2.1,18.92578828555445,0.3834098388553456,19.036306381225586,18.66352081298828,18.062103271484375,17.697731018066406
3517,433829073293,18.933,0.337,2.9,18.933596161478835,0.3374402123883536,19.362897872924805,19.095083236694336,18.489421844482422,17.434412002563477
3518,433830856913,18.936,0.233,2.0,18.93686125109341,0.23335601993667268,15.914270401000977,15.227563858032227,14.492452621459961,14.006832122802734
3520,433836329497,18.937,-0.402,3.9,18.93781356406731,-0.40226125076425434,19.222930908203125,18.903446197509766,18.155282974243164,17.183507919311523
3521,433832516551,18.94,-0.049,2.6,18.938769914810017,-0.04965664234381836,19.877859115600586,,18.615623474121094,17.771604537963867
3522,433834325044,18.953,-0.26,1.3,18.95341256253243,-0.2598152186681293,18.816781997680664,18.127748489379883,17.280405044555664,16.551389694213867
3523,433836329540,18.962,-0.41,2.7,18.962738358690235,-0.4097228444980561,20.257877349853516,,,
3524,433830857319,18.963,0.195,3.6,18.963357932739946,0.1946106032969261,,,,18.033653259277344
3525,433832573413,18.963,-0.071,1.2,18.963476707736696,-0.07012597338850578,12.189688682556152,11.876379013061523,11.53090763092041,11.446026802062988
3526,433832516741,18.967,-0.046,2.6,18.966785825097265,-0.045344559714652004,,,,17.758617401123047
3527,433836329548,18.967,-0.516,1.5,18.967869590980456,-0.5164161172317078,19.639854431152344,18.933876037597656,17.851470947265625,17.445974349975586
3528,433832516421,18.986,0.021,3.5,18.98585626950061,0.021489785580502706,19.922649383544922,,,18.1777400970459
3529,433830541774,18.988,0.123,4.3,18.989299635591028,0.12383985406072562,19.419158935546875,19.053062438964844,18.30046272277832,17.576387405395508
3531,433832516670,18.999,-0.058,2.4,18.999734258760807,-0.05720948530335955,,,18.591148376464844,17.62396812438965
3532,433832516392,19.002,-0.017,3.0,19.00299075625419,-0.016128069567193037,19.3597354888916,18.786890029907227,18.143705368041992,17.54656410217285
3533,433828771062,19.003,0.362,3.3,19.003347662989594,0.3621509791932501,,,,17.948137283325195
3534,433830541911,19.007,0.195,1.4,19.00707231972403,0.19548864399461327,19.60622787475586,,18.487403869628906,17.719141006469727
3535,433832516367,19.014,-0.116,4.1,19.01379707088955,-0.11460026151792076,15.75871753692627,15.100151062011719,14.49647331237793,14.036606788635254
3536,433834288993,19.015,-0.208,4.3,19.015324348286132,-0.2085297915458689,,,,18.255657196044922
3539,433836121135,19.04,-0.386,2.5,19.04089891653846,-0.3857641536301829,,,18.588117599487305,17.71375846862793
3540,433834288562,19.041,-0.301,2.6,19.041212444262964,-0.30029363604795883,17.642684936523438,17.055818557739258,16.269088745117188,15.384590148925781
3541,433836121121,19.043,-0.375,2.6,19.04378996020214,-0.37430838418628815,,19.717958450317383,,17.662052154541016
3542,433830542280,19.047,0.215,3.3,19.0470350692102,0.21362361155167114,,,,18.269306182861328
3543,433832516258,19.053,-0.109,3.5,19.053288153717173,-0.10785357901758331,15.041257858276367,14.389776229858398,13.746292114257812,13.300920486450195
3544,433830542155,19.061,0.217,3.6,19.060882970480947,0.21834448285002714,,19.150320053100586,18.68781089782715,17.518192291259766
3545,433834288515,19.062,-0.258,2.5,19.06284443596616,-0.257859034943415,14.44437026977539,13.961275100708008,13.31734561920166,13.136056900024414
3546,433830541795,19.069,0.134,3.0,19.06949451421909,0.13418006489085646,18.738004684448242,18.557703018188477,18.05601692199707,17.489601135253906
3547,433830542059,19.08,0.267,3.4,19.081390458832196,0.2680207896935543,17.94245147705078,17.27653694152832,16.475282669067383,15.657755851745605
3549,433830541718,19.088,0.097,3.0,19.088917426671596,0.09712910192470713,19.877422332763672,,,
3551,433834288441,19.094,-0.284,1.9,19.0947205074094,-0.2839370838322447,18.909257888793945,18.524757385253906,18.071239471435547,17.602577209472656
3552,433830541780,19.094,0.127,2.8,19.094162760630645,0.12799321049348425,18.516956329345703,18.230260848999023,17.574661254882812,16.585689544677734
3554,433832516124,19.104,0.064,2.2,19.103310652293715,0.06479756498721448,17.73738670349121,17.11017608642578,16.494354248046875,16.203628540039062
3556,433834288406,19.113,-0.339,2.2,19.11455838512638,-0.3393809376041246,19.71941566467285,,18.694177627563477,17.58963966369629
3557,433834288403,19.116,-0.218,1.8,19.115857361579057,-0.2178679822197629,18.38897132873535,18.079219818115234,17.38077735900879,16.491710662841797
3558,433830541832,19.121,0.151,2.7,19.121517484135914,0.1513422364316275,19.16057586669922,,18.063127517700195,18.08292007446289
3559,433830541716,19.126,0.095,3.2,19.1265318205199,0.09502344142630338,18.789901733398438,18.38646697998047,17.73105812072754,17.178955078125
3561,433828770830,19.129,0.451,4.0,19.128765963652537,0.45105461847004746,16.622661590576172,15.959424018859863,15.30489730834961,14.777359008789062
3562,433830541857,19.13,0.165,2.8,19.130239372712833,0.1647050976727215,14.730667114257812,14.27114200592041,13.690776824951172,13.469533920288086
3563,433836120929,19.133,-0.435,2.4,19.13284849745572,-0.4355928878498255,19.37592315673828,19.228313446044922,18.365827560424805,17.306617736816406
3564,433830541737,19.14,0.107,1.8,19.140360264540874,0.10710441609988296,17.845102310180664,17.619436264038086,16.792667388916016,16.33213996887207
3565,433836121022,19.141,-0.387,3.2,19.142137573493915,-0.3877749411248269,19.84480094909668,19.48992156982422,18.572572708129883,17.6806697845459
3566,433834288863,19.143,-0.258,2.6,19.14324976518914,-0.25816523236029626,,,18.741512298583984,18.34526252746582
3568,433836121030,19.188,-0.385,2.1,19.18768605830569,-0.3843975687994168,17.102418899536133,16.667388916015625,16.09058952331543,15.894271850585938
3569,433832601505,19.19,-0.05,2.3,19.191002650717593,-0.049664598706743134,19.485260009765625,19.292186737060547,19.237060546875,18.51885986328125
3571,433834318427,19.201,-0.351,1.0,19.20126274825638,-0.3513065561854889,,,11.53597640991211,
3574,433834318228,19.21,-0.307,1.7,19.21105062882584,-0.3069284584850255,19.104660034179688,18.373498916625977,17.59613609313965,16.86369514465332
3575,433832601444,19.217,-0.105,1.6,19.217122833972937,-0.10420176675582861,18.65015411376953,18.06918716430664,17.31932830810547,16.93987464904785
3577,433834318193,19.233,-0.253,3.4,19.231882937699115,-0.2532225570746113,20.018413543701172,,18.812015533447266,17.68438148498535
3578,433832601396,19.241,0.019,3.8,19.2408667453384,0.01870747090447958,16.272987365722656,15.877653121948242,15.4779052734375,15.339367866516113
3579,433834318170,19.243,-0.343,1.8,19.244204783792895,-0.3429585633169365,18.655580520629883,18.576841354370117,17.939767837524414,17.341344833374023
3580,433832601678,19.244,-0.114,3.6,19.243901490248444,-0.11387066677573872,,,18.731449127197266,17.988834381103516
3581,433828783375,19.246,0.449,2.7,19.245605345567544,0.44989320259527177,18.965190887451172,18.575969696044922,17.899065017700195,17.652423858642578
3582,433828783154,19.247,0.325,3.0,19.2460855014659,0.3259542883427691,16.51485252380371,15.936528205871582,15.255587577819824,14.727822303771973
3583,433832601381,19.247,-0.093,2.5,19.247415336871487,-0.09219127764179906,19.570571899414062,18.668039321899414,18.35873031616211,17.65203285217285
3585,433832601676,19.25,-0.025,3.0,19.250300870390195,-0.023873166889769662,,,18.788118362426758,
3587,433832601348,19.265,0.007,0.5,19.264926261978406,0.007669611844996607,15.139772415161133,14.529230117797852,13.792162895202637,13.028903007507324
3590,433834318101,19.281,-0.147,2.9,19.281388816519584,-0.14702689903986718,18.251895904541016,17.483060836791992,16.7193546295166,16.11847686767578
3591,433828783396,19.282,0.457,4.5,19.280696710488996,0.45802460479899193,20.221593856811523,,18.544025421142578,18.1376895904541
3593,433828292397,19.288,0.525,2.3,19.287795732636436,0.5250586219932128,13.696711540222168,13.280014991760254,12.689092636108398,12.54335880279541
3596,433828783697,19.295,0.476,2.5,19.294596858358112,0.47590290529207746,,,,17.95315170288086
3597,433832601272,19.301,-0.023,1.9,19.30160575257441,-0.022989111160478987,19.5844669342041,19.091960906982422,18.34528923034668,17.761507034301758
3598,433832601263,19.306,0.022,2.7,19.304961251898046,0.02313195589653487,19.993330001831055,,,
3607,433828783421,19.34,0.469,3.2,19.339690919185927,0.4700788391585956,20.14315414428711,,19.04297637939453,
3608,433828783221,19.343,0.358,3.5,19.342776573601114,0.3587849934623203,19.61793327331543,18.726037979125977,18.199010848999023,16.999202728271484
3609,433836138303,19.345,-0.403,4.1,19.3465910214547,-0.40243699283382034,20.317119598388672,,,
3611,433832601732,19.346,0.027,3.3,19.346519245472614,0.026621764760006612,,,,18.3970890045166
3613,433834317977,19.352,-0.357,3.2,19.352304462139195,-0.35564418954660254,19.66737174987793,,18.513492584228516,18.099872589111328
3614,433836138370,19.352,-0.378,4.0,19.352791804114933,-0.37745456930465704,20.434972763061523,,,
3617,433834317968,19.355,-0.34,3.7,19.355763646959236,-0.3401989594938036,15.967021942138672,15.24893569946289,14.25249195098877,13.069442749023438
3618,433832601140,19.364,0.013,2.0,19.36453973866504,0.012802408791263105,17.89912223815918,17.32980728149414,16.469247817993164,15.580049514770508
3620,433828783228,19.372,0.363,3.4,19.371333381769315,0.3635213715940005,18.136215209960938,17.774980545043945,17.162569046020508,16.41876792907715
3621,433828292242,19.379,0.554,2.9,19.379243903120177,0.5545064978726584,19.363323211669922,18.91033935546875,18.116918563842773,17.60732078552246
3626,433830878135,19.396,0.187,3.6,19.396435518871222,0.18776489076572303,18.801427841186523,18.229839324951172,17.358795166015625,16.55048370361328
3627,433830878134,19.397,0.175,1.9,19.39644506716433,0.175082922589559,18.968765258789062,18.278850555419922,17.763498306274414,16.962757110595703
3628,433832736359,19.401,-0.106,4.7,19.401867742728427,-0.10642768770383455,18.856081008911133,18.2049617767334,17.397808074951172,16.648643493652344
3629,433828292717,19.402,0.562,2.3,19.401256639530214,0.5618815507158414,,,,18.165691375732422
3630,433832736019,19.402,0.052,3.0,19.40300342303377,0.0526028732543122,18.89166831970215,18.05255889892578,17.621601104736328,16.831972122192383
3633,433829083909,19.404,0.335,2.6,19.40361166137785,0.33459055743450283,19.402971267700195,18.4234619140625,17.85910415649414,16.96183204650879
3634,433832736401,19.406,-0.126,2.3,19.40685880494178,-0.12602526167318107,19.841625213623047,,18.53516387939453,
3636,433829083957,19.421,0.34,2.7,19.421344758378357,0.3406796062682194,18.885324478149414,18.686424255371094,17.985942840576172,17.478010177612305
3638,433834532757,19.429,-0.166,7.3,19.428956419445576,-0.16719412310240392,20.39161491394043,19.333633422851562,18.609952926635742,
3640,433836138005,19.436,-0.509,1.8,19.43616539865125,-0.5091851245162199,18.590517044067383,18.395610809326172,17.566783905029297,17.423526763916016
3642,433836138187,19.44,-0.445,1.7,19.43990861636273,-0.44522316060360506,20.17719268798828,19.706819534301758,,17.80162811279297
3643,433834533080,19.449,-0.342,2.6,19.4481549124692,-0.34257248089185666,19.92844581604004,,,
3643,433834533302,19.449,-0.342,2.6,19.448928799655576,-0.3424581643384596,,,,18.087337493896484
3644,433836307656,19.452,-0.376,4.2,19.450181515658972,-0.3765610995860566,19.575647354125977,19.017030715942383,18.41057586669922,17.53597640991211
3645,433832736325,19.455,-0.09,5.1,19.454893929043713,-0.0904663988198123,18.499801635742188,17.93914222717285,17.18779945373535,16.485546112060547
3646,433834532970,19.459,-0.272,2.3,19.459928842236344,-0.2716483512641531,19.365856170654297,,18.259672164916992,17.11224365234375
3647,433834533060,19.465,-0.327,3.3,19.464440587623002,-0.32722487622504987,19.437833786010742,,18.308732986450195,17.304964065551758
3648,433834532979,19.467,-0.277,3.0,19.465992059736607,-0.2772696541524006,19.400775909423828,19.272903442382812,18.42339324951172,17.621105194091797
3649,433830878314,19.47,0.216,3.0,19.470199796843087,0.21413681226005885,20.104928970336914,19.13858413696289,18.037675857543945,17.27903175354004
3652,433829084171,19.492,0.35,2.3,19.491651956287594,0.35118786460290796,18.754968643188477,18.63735008239746,17.86607551574707,16.861764907836914
3653,433830878629,19.494,0.074,4.8,19.49447230981678,0.07439796608776834,,,18.921247482299805,
3654,433829084181,19.495,0.339,0.8,19.49517423101975,0.33932561649292997,16.959598541259766,17.43227195739746,16.552581787109375,15.990631103515625
3655,433836307808,19.504,-0.496,1.5,19.504284144129063,-0.49595932599726456,17.480886459350586,16.9692325592041,16.29570770263672,15.838035583496094
3657,433829084237,19.516,0.332,3.3,19.515981713432357,0.33309777771956445,19.38287925720215,19.162797927856445,18.106426239013672,17.2750186920166
3658,433832735985,19.517,0.065,3.4,19.516720150602872,0.06561849579813835,19.876296997070312,19.082399368286133,17.972604751586914,17.222806930541992
3659,433832736222,19.525,-0.033,3.1,19.525211642249428,-0.03313973234971615,19.766626358032227,19.20733642578125,18.33936309814453,17.41245460510254
3660,433829084268,19.53,0.344,4.5,19.52935399200715,0.3444833907747771,19.175642013549805,18.74114990234375,18.49034309387207,17.31101417541504
3661,433830878441,19.538,0.126,2.7,19.537973285505814,0.12605857980307,17.474254608154297,16.79375457763672,16.06171417236328,15.377084732055664
3662,433830878454,19.542,0.188,3.6,19.542215814435885,0.18867932223329703,18.932844161987305,18.439769744873047,17.66562843322754,16.968910217285156
3664,433834533110,19.553,-0.364,3.8,19.553207441223996,-0.3626698423099433,19.632938385009766,,18.485801696777344,17.446908950805664
3665,433830878476,19.556,0.157,3.1,19.554568304841876,0.1562769898641778,15.920303344726562,15.409293174743652,14.785847663879395,14.549113273620605
3666,433836307935,19.563,-0.371,3.0,19.56322442880645,-0.3709029540633776,19.57294464111328,18.71331024169922,17.815128326416016,16.99549674987793
3670,433830878506,19.576,0.248,2.4,19.5755857425397,0.24877357653329144,19.925792694091797,,18.22024154663086,17.54578399658203
3671,433836307969,19.579,-0.373,4.1,19.57918586714554,-0.37267386579049616,20.097572326660156,19.21114730834961,18.293359756469727,17.44942855834961
